Order ID,Order Date,Segment,Region,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit
ORD-00026,2025-11-02,Corporate,Central,Office Supplies,Binders,2,4.25,0.3,5.95,1.27
ORD-00329,2025-11-02,Consumer,South,Office Supplies,Paper,7,10.88,0.3,53.31,11.42
ORD-00568,2025-11-02,Corporate,Volga,Technology,Phones,1,887.95,0,887.95,195.35
ORD-01799,2025-11-02,Consumer,Central,Furniture,Chairs,4,361.06,0.1,1299.82,288.85
ORD-02246,2025-11-02,Consumer,Northwest,Technology,Laptops,5,828.59,0.1,3728.65,497.15
ORD-02441,2025-11-02,Consumer,Central,Technology,Monitors,3,503.39,0,1510.17,332.24
ORD-00469,2025-11-03,Consumer,Central,Furniture,Tables,4,175.21,0.1,630.76,140.17
ORD-01727,2025-11-03,Consumer,Northwest,Furniture,Storage,5,63.31,0,316.55,94.97
ORD-01962,2025-11-03,Consumer,South,Furniture,Chairs,6,384.84,0.1,2078.14,461.81
ORD-02180,2025-11-03,Home Office,Central,Furniture,Chairs,8,316.55,0.2,2025.92,253.24
ORD-02385,2025-11-03,Corporate,Siberia,Office Supplies,Art,6,17.87,0,107.22,48.25
ORD-02439,2025-11-03,Corporate,Central,Technology,Laptops,7,1716.14,0,12012.98,2642.86
ORD-02571,2025-11-03,Consumer,South,Office Supplies,Paper,5,18.03,0,90.15,40.57
ORD-02608,2025-11-03,Consumer,Northwest,Technology,Monitors,2,167.46,0.3,234.44,-26.8
ORD-02676,2025-11-03,Home Office,Northwest,Technology,Laptops,5,1681.13,0.1,7565.09,1008.68
ORD-02796,2025-11-03,Consumer,Northwest,Technology,Phones,8,1002.49,0,8019.92,1764.38
ORD-00758,2025-11-04,Consumer,Central,Furniture,Tables,4,261.47,0,1045.88,313.76
ORD-00807,2025-11-04,Corporate,Central,Technology,Laptops,6,1734.26,0.1,9365.0,1248.66
ORD-01134,2025-11-04,Corporate,Northwest,Furniture,Chairs,4,122.83,0,491.32,147.4
ORD-01371,2025-11-04,Corporate,Northwest,Furniture,Bookcases,6,133.05,0,798.3,239.49
ORD-01632,2025-11-04,Corporate,Central,Office Supplies,Pens,8,4.19,0.1,30.17,11.73
ORD-01838,2025-11-04,Corporate,Central,Furniture,Bookcases,2,400.65,0.1,721.17,160.26
ORD-02015,2025-11-04,Corporate,Central,Office Supplies,Art,8,54.24,0,433.92,195.26
ORD-02226,2025-11-04,Corporate,South,Technology,Phones,8,814.7,0,6517.6,1433.87
ORD-02606,2025-11-04,Home Office,Northwest,Office Supplies,Binders,6,8.67,0,52.02,23.41
ORD-00122,2025-11-05,Corporate,Northwest,Furniture,Chairs,8,80.68,0.3,451.81,0.0
ORD-00405,2025-11-05,Home Office,Central,Furniture,Bookcases,6,310.03,0.2,1488.14,186.01
ORD-00706,2025-11-05,Home Office,Siberia,Technology,Monitors,2,312.3,0.2,499.68,12.49
ORD-00984,2025-11-05,Consumer,Central,Furniture,Bookcases,3,458.42,0.2,1100.21,137.53
ORD-01596,2025-11-05,Consumer,Northwest,Technology,Laptops,3,1126.38,0.1,3041.23,405.5
ORD-01662,2025-11-05,Consumer,Volga,Technology,Monitors,2,129.74,0,259.48,57.09
ORD-02297,2025-11-05,Corporate,Central,Furniture,Chairs,4,352.29,0,1409.16,422.75
ORD-02452,2025-11-05,Consumer,South,Office Supplies,Art,8,26.14,0,209.12,94.1
ORD-02792,2025-11-05,Consumer,Volga,Technology,Laptops,3,1303.13,0,3909.39,860.07
ORD-00225,2025-11-06,Consumer,Central,Office Supplies,Art,4,35.5,0.3,99.4,21.3
ORD-00764,2025-11-06,Corporate,Siberia,Office Supplies,Pens,1,12.7,0,12.7,5.71
ORD-00935,2025-11-06,Consumer,South,Technology,Phones,6,444.21,0.1,2398.73,319.83
ORD-01115,2025-11-06,Consumer,Central,Furniture,Chairs,7,143.09,0,1001.63,300.49
ORD-01365,2025-11-06,Consumer,Volga,Office Supplies,Art,5,42.75,0.3,149.62,32.06
ORD-02025,2025-11-06,Consumer,South,Office Supplies,Binders,8,6.72,0,53.76,24.19
ORD-02253,2025-11-06,Home Office,Northwest,Office Supplies,Paper,3,31.23,0.3,65.58,14.05
ORD-02510,2025-11-06,Consumer,Central,Office Supplies,Pens,1,6.86,0.3,4.8,1.03
ORD-02709,2025-11-06,Consumer,South,Office Supplies,Pens,7,19.01,0.2,106.46,33.27
ORD-02960,2025-11-06,Consumer,Siberia,Furniture,Tables,6,279.71,0.1,1510.43,335.65
ORD-00349,2025-11-07,Consumer,Central,Furniture,Bookcases,5,357.45,0,1787.25,536.18
ORD-00799,2025-11-07,Corporate,Northwest,Technology,Phones,5,1179.96,0.1,5309.82,707.98
ORD-01043,2025-11-07,Consumer,Volga,Office Supplies,Paper,8,38.53,0,308.24,138.71
ORD-01290,2025-11-07,Home Office,Central,Office Supplies,Art,6,37.19,0,223.14,100.41
ORD-01338,2025-11-07,Home Office,Volga,Furniture,Bookcases,3,369.62,0.3,776.2,-0.0
ORD-01564,2025-11-07,Consumer,Northwest,Technology,Accessories,5,146.87,0,734.35,161.56
ORD-02164,2025-11-07,Home Office,Northwest,Technology,Laptops,1,1223.95,0,1223.95,269.27
ORD-02363,2025-11-07,Consumer,Northwest,Furniture,Bookcases,1,106.55,0,106.55,31.97
ORD-02683,2025-11-07,Consumer,Northwest,Office Supplies,Binders,8,12.3,0.2,78.72,24.6
ORD-00001,2025-11-08,Consumer,Northwest,Technology,Phones,2,909.03,0.1,1636.25,218.16
ORD-00080,2025-11-08,Consumer,Volga,Technology,Phones,3,790.11,0,2370.33,521.47
ORD-01097,2025-11-08,Consumer,Central,Technology,Monitors,5,228.4,0.3,799.4,-91.36
ORD-01668,2025-11-08,Corporate,Central,Office Supplies,Binders,1,11.16,0,11.16,5.02
ORD-01692,2025-11-08,Consumer,South,Furniture,Bookcases,6,294.91,0,1769.46,530.84
ORD-02010,2025-11-08,Consumer,Siberia,Furniture,Chairs,7,150.34,0,1052.38,315.71
ORD-02048,2025-11-08,Corporate,Volga,Technology,Phones,2,442.69,0,885.38,194.78
ORD-02398,2025-11-08,Consumer,Northwest,Technology,Laptops,6,1486.44,0,8918.64,1962.1
ORD-00406,2025-11-09,Corporate,Northwest,Office Supplies,Binders,7,5.66,0,39.62,17.83
ORD-00921,2025-11-09,Consumer,Volga,Office Supplies,Art,1,44.35,0,44.35,19.96
ORD-01225,2025-11-09,Consumer,Central,Office Supplies,Art,6,36.37,0.2,174.58,54.56
ORD-01657,2025-11-09,Consumer,Northwest,Furniture,Bookcases,5,263.73,0,1318.65,395.6
ORD-02347,2025-11-09,Consumer,Central,Office Supplies,Pens,1,16.9,0.1,15.21,5.92
ORD-00044,2025-11-10,Consumer,Northwest,Office Supplies,Pens,7,11.13,0,77.91,35.06
ORD-00435,2025-11-10,Corporate,Central,Technology,Accessories,3,43.58,0,130.74,28.76
ORD-00480,2025-11-10,Home Office,Central,Technology,Phones,6,1063.21,0.1,5741.33,765.51
ORD-00497,2025-11-10,Home Office,Northwest,Office Supplies,Art,5,32.29,0.1,145.31,56.51
ORD-00661,2025-11-10,Corporate,South,Furniture,Bookcases,4,373.18,0.3,1044.9,-0.0
ORD-00979,2025-11-10,Corporate,Central,Office Supplies,Paper,8,37.74,0,301.92,135.86
ORD-01054,2025-11-10,Consumer,Volga,Office Supplies,Art,4,53.31,0.2,170.59,53.31
ORD-01397,2025-11-10,Consumer,Volga,Technology,Accessories,7,86.93,0,608.51,133.87
ORD-01591,2025-11-10,Corporate,South,Office Supplies,Binders,2,3.24,0,6.48,2.92
ORD-02071,2025-11-10,Home Office,Northwest,Furniture,Storage,1,243.17,0,243.17,72.95
ORD-02130,2025-11-10,Consumer,Central,Office Supplies,Binders,4,10.56,0.1,38.02,14.79
ORD-02265,2025-11-10,Corporate,Central,Office Supplies,Art,4,8.22,0.1,29.59,11.51
ORD-02615,2025-11-10,Consumer,Central,Office Supplies,Art,5,11.45,0.3,40.07,8.58
ORD-02929,2025-11-10,Corporate,Volga,Furniture,Tables,3,804.48,0.1,2172.1,482.69
ORD-00149,2025-11-11,Corporate,Central,Technology,Monitors,3,256.39,0,769.17,169.22
ORD-00421,2025-11-11,Home Office,Central,Furniture,Tables,6,179.96,0.1,971.78,215.95
ORD-02704,2025-11-11,Corporate,Central,Technology,Monitors,7,433.19,0,3032.33,667.11
ORD-00985,2025-11-12,Corporate,South,Technology,Monitors,3,384.06,0,1152.18,253.48
ORD-01065,2025-11-12,Corporate,Siberia,Office Supplies,Art,7,29.47,0,206.29,92.83
ORD-01842,2025-11-12,Consumer,Central,Furniture,Bookcases,7,267.66,0.1,1686.26,374.73
ORD-01897,2025-11-12,Corporate,Northwest,Office Supplies,Binders,2,9.81,0.2,15.7,4.91
ORD-01926,2025-11-12,Consumer,Central,Technology,Monitors,8,206.69,0.3,1157.46,-132.29
ORD-00545,2025-11-13,Consumer,Northwest,Furniture,Chairs,8,367.32,0.3,2056.99,-0.0
ORD-00681,2025-11-13,Consumer,Central,Technology,Monitors,6,297.42,0,1784.52,392.59
ORD-01385,2025-11-13,Consumer,Northwest,Office Supplies,Paper,8,5.45,0,43.6,19.62
ORD-01444,2025-11-13,Consumer,Volga,Technology,Accessories,7,43.09,0.1,271.47,36.2
ORD-01925,2025-11-13,Home Office,Northwest,Office Supplies,Paper,7,23.48,0.1,147.92,57.52
ORD-00549,2025-11-14,Corporate,Central,Technology,Laptops,5,1139.7,0.1,5128.65,683.82
ORD-01399,2025-11-14,Consumer,Volga,Technology,Laptops,4,1749.87,0,6999.48,1539.89
ORD-01449,2025-11-14,Consumer,Northwest,Office Supplies,Binders,4,17.11,0,68.44,30.8
ORD-01721,2025-11-14,Corporate,South,Furniture,Storage,8,202.86,0.1,1460.59,324.57
ORD-02011,2025-11-14,Consumer,Volga,Office Supplies,Binders,3,8.45,0.1,22.81,8.87
ORD-02211,2025-11-14,Consumer,Northwest,Office Supplies,Paper,8,5.35,0.1,38.52,14.98
ORD-00057,2025-11-15,Home Office,Northwest,Furniture,Tables,3,780.38,0.1,2107.03,468.23
ORD-00115,2025-11-15,Home Office,Central,Furniture,Tables,2,791.59,0.2,1266.54,158.31
ORD-00182,2025-11-15,Consumer,Siberia,Furniture,Bookcases,3,133.9,0.3,281.19,0.0
ORD-00221,2025-11-15,Home Office,Northwest,Technology,Monitors,1,339.26,0.1,305.33,40.71
ORD-00308,2025-11-15,Consumer,Central,Office Supplies,Paper,3,15.83,0,47.49,21.37
ORD-01207,2025-11-15,Consumer,Central,Office Supplies,Art,8,39.09,0,312.72,140.72
ORD-01314,2025-11-15,Corporate,Northwest,Furniture,Bookcases,3,166.7,0,500.1,150.03
ORD-01370,2025-11-15,Home Office,South,Office Supplies,Pens,6,3.14,0.1,16.96,6.6
ORD-01626,2025-11-15,Home Office,Central,Technology,Accessories,4,15.58,0,62.32,13.71
ORD-01363,2025-11-16,Consumer,Siberia,Furniture,Tables,3,244.37,0.3,513.18,0.0
ORD-01628,2025-11-16,Consumer,Central,Office Supplies,Binders,5,14.75,0.3,51.62,11.06
ORD-01647,2025-11-16,Corporate,Northwest,Office Supplies,Art,5,36.18,0,180.9,81.41
ORD-01699,2025-11-16,Consumer,South,Technology,Accessories,4,36.41,0.1,131.08,17.48
ORD-01750,2025-11-16,Home Office,Northwest,Furniture,Bookcases,4,237.91,0,951.64,285.49
ORD-01790,2025-11-16,Corporate,South,Office Supplies,Art,6,58.16,0.3,244.27,52.34
ORD-01908,2025-11-16,Consumer,Northwest,Office Supplies,Paper,8,10.15,0.1,73.08,28.42
ORD-01938,2025-11-16,Consumer,Central,Technology,Accessories,1,142.3,0,142.3,31.31
ORD-02621,2025-11-16,Consumer,Volga,Technology,Phones,5,374.7,0,1873.5,412.17
ORD-02732,2025-11-16,Consumer,Volga,Office Supplies,Pens,2,13.66,0.1,24.59,9.56
ORD-02808,2025-11-16,Corporate,Volga,Office Supplies,Binders,4,11.83,0.2,37.86,11.83
ORD-00278,2025-11-17,Corporate,Northwest,Furniture,Tables,7,581.1,0,4067.7,1220.31
ORD-00592,2025-11-17,Corporate,Volga,Technology,Monitors,2,392.54,0.3,549.56,-62.8
ORD-01016,2025-11-17,Consumer,Central,Office Supplies,Art,4,15.38,0,61.52,27.68
ORD-01412,2025-11-17,Consumer,Central,Technology,Phones,1,1183.81,0.2,947.05,23.68
ORD-01524,2025-11-17,Consumer,South,Furniture,Chairs,5,255.66,0.1,1150.47,255.66
ORD-01866,2025-11-17,Home Office,South,Technology,Phones,7,1096.29,0.2,6139.22,153.48
ORD-02033,2025-11-17,Consumer,Central,Furniture,Tables,6,283.98,0.1,1533.49,340.77
ORD-02466,2025-11-17,Home Office,Volga,Furniture,Chairs,8,187.25,0,1498.0,449.4
ORD-02528,2025-11-17,Consumer,Volga,Office Supplies,Paper,8,27.71,0,221.68,99.76
ORD-02581,2025-11-17,Home Office,South,Office Supplies,Binders,6,9.09,0,54.54,24.54
ORD-02953,2025-11-17,Consumer,Northwest,Office Supplies,Binders,6,14.38,0.2,69.02,21.57
ORD-00507,2025-11-18,Consumer,Central,Furniture,Tables,5,821.77,0.3,2876.2,0.0
ORD-00834,2025-11-18,Corporate,Central,Technology,Monitors,6,517.18,0.1,2792.77,372.37
ORD-01052,2025-11-18,Home Office,Northwest,Technology,Monitors,4,189.85,0,759.4,167.07
ORD-01167,2025-11-18,Home Office,Volga,Office Supplies,Paper,6,36.85,0.3,154.77,33.16
ORD-01653,2025-11-18,Consumer,Central,Office Supplies,Binders,1,24.96,0.2,19.97,6.24
ORD-01807,2025-11-18,Home Office,Central,Furniture,Tables,6,822.53,0.2,3948.14,493.51
ORD-02688,2025-11-18,Consumer,Central,Office Supplies,Binders,1,23.94,0,23.94,10.77
ORD-02831,2025-11-18,Home Office,South,Office Supplies,Binders,8,18.46,0.1,132.91,51.69
ORD-02993,2025-11-18,Consumer,Northwest,Office Supplies,Pens,5,16.33,0.1,73.48,28.57
ORD-00041,2025-11-19,Consumer,South,Office Supplies,Pens,7,2.69,0,18.83,8.47
ORD-00622,2025-11-19,Corporate,Northwest,Technology,Accessories,3,106.49,0,319.47,70.28
ORD-00689,2025-11-19,Consumer,Central,Technology,Accessories,3,77.24,0,231.72,50.98
ORD-01087,2025-11-19,Consumer,Volga,Office Supplies,Art,7,43.47,0,304.29,136.93
ORD-01598,2025-11-19,Consumer,South,Technology,Monitors,6,509.61,0.1,2751.89,366.92
ORD-02600,2025-11-19,Consumer,Central,Office Supplies,Paper,2,31.65,0,63.3,28.48
ORD-02763,2025-11-19,Corporate,Central,Office Supplies,Art,6,40.26,0,241.56,108.7
ORD-02893,2025-11-19,Corporate,Northwest,Office Supplies,Art,6,41.55,0,249.3,112.19
ORD-02976,2025-11-19,Home Office,Central,Technology,Monitors,2,331.98,0.2,531.17,13.28
ORD-00265,2025-11-20,Consumer,Northwest,Office Supplies,Binders,3,8.56,0.2,20.54,6.42
ORD-00749,2025-11-20,Consumer,South,Technology,Laptops,5,785.82,0,3929.1,864.4
ORD-00787,2025-11-20,Corporate,Central,Furniture,Storage,3,247.94,0.1,669.44,148.77
ORD-01705,2025-11-20,Consumer,Central,Technology,Phones,5,1193.81,0,5969.05,1313.19
ORD-02000,2025-11-20,Corporate,Siberia,Office Supplies,Paper,8,23.68,0.1,170.5,66.31
ORD-02040,2025-11-20,Corporate,South,Furniture,Chairs,2,253.66,0.1,456.59,101.47
ORD-00060,2025-11-21,Corporate,Volga,Technology,Phones,4,978.81,0,3915.24,861.35
ORD-00098,2025-11-21,Corporate,Northwest,Furniture,Bookcases,8,343.26,0.3,1922.26,0.0
ORD-00407,2025-11-21,Home Office,South,Office Supplies,Paper,8,32.03,0.1,230.62,89.69
ORD-01058,2025-11-21,Home Office,Northwest,Furniture,Chairs,3,396.0,0.2,950.4,118.8
ORD-01247,2025-11-21,Home Office,Central,Office Supplies,Paper,6,16.64,0.2,79.87,24.96
ORD-01964,2025-11-21,Corporate,Northwest,Technology,Monitors,1,572.59,0,572.59,125.97
ORD-02220,2025-11-21,Consumer,Northwest,Office Supplies,Pens,4,7.68,0,30.72,13.82
ORD-02640,2025-11-21,Corporate,Northwest,Technology,Accessories,7,41.25,0.1,259.88,34.66
ORD-00027,2025-11-22,Corporate,Central,Furniture,Tables,1,584.19,0.1,525.77,116.84
ORD-00272,2025-11-22,Home Office,Northwest,Office Supplies,Binders,3,14.35,0,43.05,19.37
ORD-00611,2025-11-22,Consumer,Volga,Office Supplies,Pens,6,13.03,0.1,70.36,27.36
ORD-01211,2025-11-22,Corporate,Central,Furniture,Storage,5,150.55,0,752.75,225.83
ORD-01702,2025-11-22,Consumer,Central,Furniture,Tables,1,370.37,0.2,296.3,37.04
ORD-02707,2025-11-22,Consumer,Northwest,Furniture,Storage,6,68.17,0.2,327.22,40.91
ORD-02720,2025-11-22,Consumer,South,Technology,Monitors,2,438.75,0,877.5,193.05
ORD-02969,2025-11-22,Corporate,Northwest,Office Supplies,Paper,1,20.34,0.1,18.31,7.12
ORD-00448,2025-11-23,Consumer,Northwest,Office Supplies,Pens,5,17.03,0.1,76.64,29.81
ORD-00609,2025-11-23,Corporate,Siberia,Furniture,Storage,6,280.91,0,1685.46,505.64
ORD-01229,2025-11-23,Corporate,Central,Technology,Accessories,3,91.11,0,273.33,60.13
ORD-02060,2025-11-23,Consumer,Central,Office Supplies,Binders,1,6.21,0.1,5.59,2.17
ORD-02517,2025-11-23,Home Office,Siberia,Technology,Monitors,4,207.26,0.2,663.23,16.58
ORD-01377,2025-11-24,Home Office,Central,Office Supplies,Paper,7,7.07,0,49.49,22.27
ORD-01379,2025-11-24,Consumer,Central,Office Supplies,Binders,3,7.53,0.2,18.07,5.65
ORD-01409,2025-11-24,Corporate,Siberia,Technology,Laptops,1,1753.61,0.2,1402.89,35.07
ORD-01431,2025-11-24,Consumer,Volga,Technology,Monitors,5,256.71,0,1283.55,282.38
ORD-02206,2025-11-24,Consumer,Central,Furniture,Bookcases,7,443.53,0,3104.71,931.41
ORD-02481,2025-11-24,Home Office,Central,Office Supplies,Art,5,49.14,0.2,196.56,61.43
ORD-02602,2025-11-24,Consumer,Central,Technology,Phones,8,1078.48,0.1,7765.06,1035.34
ORD-00016,2025-11-25,Corporate,Central,Furniture,Tables,8,246.29,0.1,1773.29,394.07
ORD-00186,2025-11-25,Consumer,Siberia,Furniture,Chairs,5,229.33,0.2,917.32,114.67
ORD-00232,2025-11-25,Home Office,South,Furniture,Tables,5,787.01,0.3,2754.53,-0.0
ORD-00678,2025-11-25,Consumer,Central,Technology,Monitors,4,416.41,0.1,1499.08,199.88
ORD-00783,2025-11-25,Corporate,Northwest,Office Supplies,Binders,1,18.71,0.1,16.84,6.55
ORD-01169,2025-11-25,Consumer,Siberia,Office Supplies,Art,5,30.04,0,150.2,67.59
ORD-01380,2025-11-25,Corporate,Volga,Office Supplies,Art,8,20.07,0,160.56,72.25
ORD-02422,2025-11-25,Corporate,Central,Furniture,Tables,3,874.5,0.2,2098.8,262.35
ORD-02829,2025-11-25,Corporate,Northwest,Technology,Laptops,8,513.02,0.1,3693.74,492.5
ORD-02924,2025-11-25,Consumer,Central,Office Supplies,Pens,6,17.42,0.2,83.62,26.13
ORD-00063,2025-11-26,Corporate,Central,Office Supplies,Paper,7,17.15,0.2,96.04,30.01
ORD-00774,2025-11-26,Corporate,Central,Technology,Monitors,7,141.72,0.2,793.63,19.84
ORD-01060,2025-11-26,Consumer,Volga,Technology,Accessories,5,17.19,0.1,77.36,10.32
ORD-01124,2025-11-26,Corporate,Central,Office Supplies,Binders,4,18.03,0,72.12,32.45
ORD-02016,2025-11-26,Home Office,South,Technology,Laptops,3,1464.22,0.3,3074.86,-351.41
ORD-02142,2025-11-26,Consumer,Northwest,Office Supplies,Pens,1,13.61,0,13.61,6.12
ORD-02460,2025-11-26,Consumer,Northwest,Office Supplies,Art,2,33.85,0,67.7,30.46
ORD-02521,2025-11-26,Corporate,Volga,Technology,Monitors,5,271.85,0.3,951.47,-108.75
ORD-00665,2025-11-27,Consumer,Northwest,Technology,Accessories,8,61.61,0.1,443.59,59.14
ORD-00804,2025-11-27,Consumer,Central,Office Supplies,Art,2,59.32,0.2,94.91,29.66
ORD-01780,2025-11-27,Home Office,Volga,Technology,Phones,2,474.74,0.2,759.58,18.99
ORD-02178,2025-11-27,Consumer,Northwest,Technology,Laptops,8,1750.09,0.1,12600.65,1680.09
ORD-02506,2025-11-27,Consumer,Volga,Office Supplies,Art,8,53.14,0,425.12,191.3
ORD-02844,2025-11-27,Consumer,South,Technology,Laptops,1,1413.24,0.3,989.27,-113.06
ORD-00203,2025-11-28,Consumer,Northwest,Office Supplies,Art,4,18.0,0,72.0,32.4
ORD-00302,2025-11-28,Corporate,Northwest,Office Supplies,Pens,4,5.7,0.2,18.24,5.7
ORD-00602,2025-11-28,Consumer,Siberia,Technology,Accessories,7,139.0,0.2,778.4,19.46
ORD-00604,2025-11-28,Consumer,Central,Technology,Phones,7,511.72,0.2,2865.63,71.64
ORD-00840,2025-11-28,Consumer,Siberia,Furniture,Storage,1,206.65,0.3,144.66,0.0
ORD-01440,2025-11-28,Home Office,South,Technology,Phones,2,807.27,0,1614.54,355.2
ORD-01685,2025-11-28,Corporate,Central,Office Supplies,Paper,1,6.16,0.3,4.31,0.92
ORD-01856,2025-11-28,Consumer,Volga,Office Supplies,Paper,8,13.23,0,105.84,47.63
ORD-02389,2025-11-28,Consumer,Volga,Office Supplies,Paper,4,16.5,0.1,59.4,23.1
ORD-00293,2025-11-29,Home Office,Northwest,Technology,Monitors,3,127.82,0.1,345.11,46.01
ORD-01539,2025-11-30,Consumer,Central,Furniture,Storage,2,250.19,0,500.38,150.11
ORD-01166,2025-12-01,Corporate,Central,Office Supplies,Art,4,31.09,0,124.36,55.96
ORD-01506,2025-12-01,Consumer,Northwest,Furniture,Storage,2,93.19,0,186.38,55.91
ORD-02098,2025-12-01,Corporate,Central,Office Supplies,Pens,8,5.41,0.1,38.95,15.15
ORD-02487,2025-12-01,Consumer,Volga,Office Supplies,Binders,7,6.14,0.3,30.09,6.45
ORD-00187,2025-12-02,Consumer,Northwest,Furniture,Chairs,7,113.75,0.1,716.62,159.25
ORD-00281,2025-12-02,Corporate,Central,Office Supplies,Art,2,33.41,0.1,60.14,23.39
ORD-00581,2025-12-02,Consumer,Volga,Office Supplies,Pens,3,3.19,0,9.57,4.31
ORD-01924,2025-12-02,Consumer,Northwest,Furniture,Chairs,4,184.88,0.1,665.57,147.91
ORD-01947,2025-12-02,Home Office,Siberia,Office Supplies,Art,4,18.08,0.2,57.86,18.08
ORD-02296,2025-12-02,Consumer,Northwest,Office Supplies,Art,5,17.67,0,88.35,39.76
ORD-00456,2025-12-03,Consumer,Central,Furniture,Chairs,7,138.14,0,966.98,290.09
ORD-00880,2025-12-03,Consumer,Central,Technology,Laptops,8,548.09,0,4384.72,964.64
ORD-01573,2025-12-03,Consumer,Northwest,Technology,Phones,1,707.02,0.1,636.32,84.84
ORD-01737,2025-12-03,Corporate,Volga,Office Supplies,Pens,2,12.29,0,24.58,11.06
ORD-01958,2025-12-03,Consumer,Siberia,Furniture,Bookcases,5,93.44,0,467.2,140.16
ORD-00043,2025-12-04,Corporate,Volga,Office Supplies,Binders,2,11.01,0.2,17.62,5.51
ORD-00064,2025-12-04,Consumer,Central,Furniture,Bookcases,8,346.95,0.2,2220.48,277.56
ORD-01557,2025-12-04,Consumer,Northwest,Office Supplies,Pens,8,5.68,0.1,40.9,15.91
ORD-01756,2025-12-04,Consumer,Volga,Technology,Monitors,4,535.96,0.3,1500.69,-171.51
ORD-02204,2025-12-04,Consumer,Northwest,Furniture,Tables,4,353.04,0.3,988.51,-0.0
ORD-02314,2025-12-04,Consumer,Northwest,Office Supplies,Binders,4,19.24,0,76.96,34.63
ORD-02653,2025-12-04,Consumer,South,Furniture,Tables,7,781.26,0.2,4375.06,546.89
ORD-00239,2025-12-05,Home Office,Northwest,Technology,Laptops,4,1069.76,0.1,3851.14,513.49
ORD-00269,2025-12-05,Consumer,Siberia,Furniture,Storage,3,160.4,0,481.2,144.36
ORD-00399,2025-12-05,Corporate,Volga,Technology,Laptops,7,1222.89,0,8560.23,1883.25
ORD-00462,2025-12-05,Consumer,Volga,Furniture,Chairs,5,112.62,0,563.1,168.93
ORD-00951,2025-12-05,Consumer,Northwest,Office Supplies,Art,2,20.74,0,41.48,18.67
ORD-01094,2025-12-05,Corporate,Central,Technology,Phones,5,399.72,0,1998.6,439.69
ORD-01486,2025-12-05,Consumer,Central,Office Supplies,Pens,8,13.41,0.3,75.1,16.1
ORD-01660,2025-12-05,Consumer,Northwest,Office Supplies,Art,8,22.02,0,176.16,79.27
ORD-02131,2025-12-05,Consumer,South,Furniture,Chairs,8,211.32,0,1690.56,507.17
ORD-02427,2025-12-05,Corporate,Central,Office Supplies,Pens,4,3.62,0.2,11.58,3.62
ORD-00397,2025-12-06,Consumer,Volga,Office Supplies,Pens,3,13.0,0.1,35.1,13.65
ORD-00838,2025-12-06,Consumer,Central,Furniture,Tables,3,199.02,0.2,477.65,59.71
ORD-01853,2025-12-06,Consumer,Northwest,Office Supplies,Pens,2,12.49,0.1,22.48,8.74
ORD-02883,2025-12-06,Corporate,Northwest,Furniture,Storage,2,256.72,0,513.44,154.03
ORD-00071,2025-12-07,Consumer,Volga,Technology,Monitors,5,252.72,0,1263.6,277.99
